libdc1394 error: Failed to initialize libdc1394
Training net...

Iteration     0: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.104358 
Iteration 10420: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.059834  (1.404890 s/it)
Iteration 10430: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.745330  (1.406067 s/it)
Iteration 10440: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.854735  (1.405262 s/it)
Iteration 10450: accuracy_at_1 = 42.19%; accuracy_at_5 = 78.12%; loss = 1.851512  (1.405787 s/it)
Iteration 10460: accuracy_at_1 = 37.50%; accuracy_at_5 = 68.75%; loss = 2.098535  (1.406504 s/it)
Iteration 10470: accuracy_at_1 = 46.88%; accuracy_at_5 = 75.00%; loss = 2.094559  (1.406019 s/it)
Iteration 10480: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.665497  (1.404469 s/it)
Iteration 10490: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 2.220552  (1.406180 s/it)
Iteration 10500: accuracy_at_1 = 60.94%; accuracy_at_5 = 85.94%; loss = 1.541470  (1.405377 s/it)
Iteration 10510: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 2.010011  (1.405782 s/it)
Iteration 10520: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 2.006716  (1.407116 s/it)
Iteration 10530: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 2.125312  (1.405289 s/it)
Iteration 10540: accuracy_at_1 = 60.94%; accuracy_at_5 = 87.50%; loss = 1.477760  (1.404048 s/it)
Iteration 10550: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.719489  (1.405631 s/it)
Iteration 10560: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.068107  (1.403846 s/it)
Iteration 10570: accuracy_at_1 = 59.38%; accuracy_at_5 = 84.38%; loss = 1.697526  (1.403389 s/it)
Iteration 10580: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.190259  (1.404119 s/it)
Iteration 10590: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.127705  (1.405241 s/it)
Iteration 10600: accuracy_at_1 = 43.75%; accuracy_at_5 = 70.31%; loss = 2.150954  (1.403391 s/it)
Iteration 10610: accuracy_at_1 = 59.38%; accuracy_at_5 = 85.94%; loss = 1.374087  (1.403441 s/it)
Iteration 10620: accuracy_at_1 = 37.50%; accuracy_at_5 = 78.12%; loss = 2.115652  (1.404861 s/it)
Iteration 10630: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.081831  (1.403792 s/it)
Iteration 10640: accuracy_at_1 = 45.31%; accuracy_at_5 = 82.81%; loss = 1.974496  (1.404497 s/it)
Iteration 10650: accuracy_at_1 = 35.94%; accuracy_at_5 = 70.31%; loss = 2.263364  (1.404208 s/it)
Iteration 10660: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.688833  (1.404465 s/it)
Iteration 10670: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.306139  (1.404100 s/it)
Iteration 10680: accuracy_at_1 = 54.69%; accuracy_at_5 = 85.94%; loss = 1.522150  (1.405667 s/it)
Iteration 10690: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.989261  (1.405935 s/it)
Iteration 10700: accuracy_at_1 = 34.38%; accuracy_at_5 = 73.44%; loss = 2.297537  (1.404467 s/it)
Iteration 10710: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.861015  (1.404447 s/it)
Iteration 10720: accuracy_at_1 = 71.88%; accuracy_at_5 = 87.50%; loss = 1.260735  (1.404416 s/it)
Iteration 10730: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.783686  (1.403740 s/it)
Iteration 10740: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 1.966503  (1.404049 s/it)
Iteration 10750: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.170370  (1.404463 s/it)
Iteration 10760: accuracy_at_1 = 39.06%; accuracy_at_5 = 68.75%; loss = 2.217293  (1.404339 s/it)
Iteration 10770: accuracy_at_1 = 50.00%; accuracy_at_5 = 73.44%; loss = 1.895759  (1.404259 s/it)
Iteration 10780: accuracy_at_1 = 53.12%; accuracy_at_5 = 89.06%; loss = 1.682854  (1.405115 s/it)
Iteration 10790: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.643972  (1.404221 s/it)
Iteration 10800: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.709764  (1.403560 s/it)
Iteration 10810: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.148424  (1.405142 s/it)
Iteration 10820: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.898524  (1.404229 s/it)
Iteration 10830: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.271118  (1.403907 s/it)
Iteration 10840: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.581014  (1.404633 s/it)
Iteration 10850: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.897510  (1.404112 s/it)
Iteration 10860: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.934792  (1.404188 s/it)
Iteration 10870: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.568391  (1.405793 s/it)
Iteration 10880: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.199616  (1.404715 s/it)
Iteration 10890: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.686596  (1.403950 s/it)
Iteration 10900: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.907247  (1.404691 s/it)
Iteration 10910: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.662870  (1.405183 s/it)
Iteration 10920: accuracy_at_1 = 42.19%; accuracy_at_5 = 75.00%; loss = 2.125962  (1.403572 s/it)
Iteration 10930: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.729930  (1.405080 s/it)
Iteration 10940: accuracy_at_1 = 50.00%; accuracy_at_5 = 78.12%; loss = 1.762515  (1.405794 s/it)
Iteration 10950: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.134965  (1.404358 s/it)
Iteration 10960: accuracy_at_1 = 39.06%; accuracy_at_5 = 73.44%; loss = 2.140633  (1.404127 s/it)
Iteration 10970: accuracy_at_1 = 45.31%; accuracy_at_5 = 84.38%; loss = 1.886847  (1.404823 s/it)
Iteration 10980: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.890294  (1.403822 s/it)
Iteration 10990: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.796281  (1.404387 s/it)
Iteration 11000: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 2.110560  (1.404547 s/it)
Iteration 11010: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.228867  (1.404757 s/it)
Iteration 11020: accuracy_at_1 = 34.38%; accuracy_at_5 = 73.44%; loss = 2.304106  (1.404897 s/it)
Iteration 11030: accuracy_at_1 = 40.62%; accuracy_at_5 = 75.00%; loss = 2.145825  (1.404561 s/it)
Iteration 11040: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.236308  (1.404840 s/it)
Iteration 11050: accuracy_at_1 = 40.62%; accuracy_at_5 = 75.00%; loss = 2.031463  (1.403544 s/it)
Iteration 11060: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 2.053182  (1.404159 s/it)
Iteration 11070: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.709686  (1.405237 s/it)
Iteration 11080: accuracy_at_1 = 39.06%; accuracy_at_5 = 82.81%; loss = 1.820458  (1.403949 s/it)
Iteration 11090: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 2.101095  (1.404330 s/it)
Iteration 11100: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.614092  (1.404676 s/it)
Iteration 11110: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 1.942629  (1.404296 s/it)
Iteration 11120: accuracy_at_1 = 40.62%; accuracy_at_5 = 78.12%; loss = 2.147247  (1.403776 s/it)
Iteration 11130: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.705427  (1.405044 s/it)
Iteration 11140: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 1.867018  (1.405931 s/it)
Iteration 11150: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.002139  (1.405519 s/it)
Iteration 11160: accuracy_at_1 = 48.44%; accuracy_at_5 = 71.88%; loss = 1.948503  (1.405935 s/it)
Iteration 11170: accuracy_at_1 = 53.12%; accuracy_at_5 = 76.56%; loss = 1.804911  (1.406503 s/it)
Iteration 11180: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 1.926748  (1.404183 s/it)
Iteration 11190: accuracy_at_1 = 43.75%; accuracy_at_5 = 79.69%; loss = 2.067881  (1.405935 s/it)
Iteration 11200: accuracy_at_1 = 37.50%; accuracy_at_5 = 76.56%; loss = 2.173989  (1.406010 s/it)
Iteration 11210: accuracy_at_1 = 46.88%; accuracy_at_5 = 84.38%; loss = 1.856204  (1.404198 s/it)
Iteration 11220: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.980157  (1.405409 s/it)
Iteration 11230: accuracy_at_1 = 53.12%; accuracy_at_5 = 78.12%; loss = 1.896267  (1.407080 s/it)
Iteration 11240: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 2.007347  (1.406330 s/it)
Iteration 11250: accuracy_at_1 = 50.00%; accuracy_at_5 = 84.38%; loss = 1.717963  (1.406830 s/it)
Iteration 11260: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.701029  (1.406550 s/it)
Iteration 11270: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.654086  (1.406672 s/it)
Iteration 11280: accuracy_at_1 = 51.56%; accuracy_at_5 = 75.00%; loss = 1.719216  (1.406124 s/it)
Iteration 11290: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.060674  (1.407535 s/it)
Iteration 11300: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.876306  (1.407012 s/it)
Iteration 11310: accuracy_at_1 = 40.62%; accuracy_at_5 = 75.00%; loss = 1.981795  (1.406841 s/it)
Iteration 11320: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.049797  (1.406963 s/it)
Iteration 11330: accuracy_at_1 = 51.56%; accuracy_at_5 = 76.56%; loss = 1.843509  (1.408094 s/it)
Iteration 11340: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.736538  (1.406161 s/it)
Iteration 11350: accuracy_at_1 = 56.25%; accuracy_at_5 = 82.81%; loss = 1.792268  (1.406495 s/it)
Iteration 11360: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.778978  (1.407293 s/it)
Iteration 11370: accuracy_at_1 = 60.94%; accuracy_at_5 = 79.69%; loss = 1.665642  (1.408022 s/it)
Iteration 11380: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.124015  (1.409113 s/it)
Iteration 11390: accuracy_at_1 = 57.81%; accuracy_at_5 = 76.56%; loss = 1.903175  (1.410129 s/it)
Iteration 11400: accuracy_at_1 = 37.50%; accuracy_at_5 = 73.44%; loss = 2.043637  (1.408350 s/it)
Iteration 11410: accuracy_at_1 = 59.38%; accuracy_at_5 = 89.06%; loss = 1.420490  (1.408834 s/it)
Iteration 11420: accuracy_at_1 = 51.56%; accuracy_at_5 = 84.38%; loss = 1.759202  (1.408347 s/it)
Iteration 11430: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 2.207495  (1.408722 s/it)
Iteration 11440: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 2.044899  (1.405675 s/it)
Iteration 11450: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.014771  (1.408638 s/it)
Iteration 11460: accuracy_at_1 = 46.88%; accuracy_at_5 = 78.12%; loss = 2.114245  (1.406283 s/it)
Iteration 11470: accuracy_at_1 = 48.44%; accuracy_at_5 = 73.44%; loss = 2.129321  (1.407451 s/it)
Iteration 11480: accuracy_at_1 = 51.56%; accuracy_at_5 = 79.69%; loss = 1.749485  (1.408221 s/it)
Iteration 11490: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.837428  (1.409066 s/it)
Iteration 11500: accuracy_at_1 = 56.25%; accuracy_at_5 = 85.94%; loss = 1.553167  (1.408327 s/it)
Iteration 11510: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.044823  (1.408683 s/it)
Iteration 11520: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.063839  (1.409175 s/it)
Iteration 11530: accuracy_at_1 = 35.94%; accuracy_at_5 = 84.38%; loss = 2.016331  (1.409007 s/it)
Iteration 11540: accuracy_at_1 = 50.00%; accuracy_at_5 = 76.56%; loss = 1.855278  (1.408213 s/it)
Iteration 11550: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.902618  (1.409087 s/it)
Iteration 11560: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 2.038551  (1.408770 s/it)
Iteration 11570: accuracy_at_1 = 56.25%; accuracy_at_5 = 81.25%; loss = 1.642715  (1.407693 s/it)
Iteration 11580: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 2.031851  (1.408476 s/it)
Iteration 11590: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.517439  (1.408147 s/it)
Iteration 11600: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.921842  (1.408231 s/it)
Iteration 11610: accuracy_at_1 = 43.75%; accuracy_at_5 = 76.56%; loss = 1.932691  (1.408138 s/it)
Iteration 11620: accuracy_at_1 = 45.31%; accuracy_at_5 = 79.69%; loss = 1.976204  (1.408660 s/it)
Iteration 11630: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.627851  (1.407962 s/it)
Iteration 11640: accuracy_at_1 = 48.44%; accuracy_at_5 = 70.31%; loss = 1.922751  (1.407589 s/it)
Iteration 11650: accuracy_at_1 = 43.75%; accuracy_at_5 = 78.12%; loss = 2.130837  (1.408554 s/it)
Iteration 11660: accuracy_at_1 = 59.38%; accuracy_at_5 = 82.81%; loss = 1.619745  (1.408072 s/it)
Iteration 11670: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.919162  (1.408983 s/it)
Iteration 11680: accuracy_at_1 = 43.75%; accuracy_at_5 = 73.44%; loss = 2.256087  (1.407917 s/it)
Iteration 11690: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 2.000109  (1.407792 s/it)
Iteration 11700: accuracy_at_1 = 43.75%; accuracy_at_5 = 84.38%; loss = 1.681358  (1.405724 s/it)
Iteration 11710: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.049842  (1.406280 s/it)
Iteration 11720: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.880786  (1.406599 s/it)
Iteration 11730: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 2.018492  (1.405892 s/it)
Iteration 11740: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.157735  (1.406103 s/it)
Iteration 11750: accuracy_at_1 = 45.31%; accuracy_at_5 = 78.12%; loss = 2.074715  (1.405816 s/it)
Iteration 11760: accuracy_at_1 = 43.75%; accuracy_at_5 = 81.25%; loss = 1.953714  (1.405283 s/it)
Iteration 11770: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.068826  (1.406437 s/it)
Iteration 11780: accuracy_at_1 = 54.69%; accuracy_at_5 = 79.69%; loss = 1.757025  (1.405496 s/it)
Iteration 11790: accuracy_at_1 = 67.19%; accuracy_at_5 = 90.62%; loss = 1.341033  (1.405090 s/it)
Iteration 11800: accuracy_at_1 = 34.38%; accuracy_at_5 = 60.94%; loss = 2.497350  (1.406599 s/it)
Iteration 11810: accuracy_at_1 = 40.62%; accuracy_at_5 = 82.81%; loss = 1.871785  (1.405794 s/it)
Iteration 11820: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 1.804148  (1.404509 s/it)
Iteration 11830: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 1.980715  (1.406639 s/it)
Iteration 11840: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 2.055062  (1.405330 s/it)
Iteration 11850: accuracy_at_1 = 59.38%; accuracy_at_5 = 81.25%; loss = 1.654044  (1.405147 s/it)
Iteration 11860: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 2.031768  (1.405852 s/it)
Iteration 11870: accuracy_at_1 = 57.81%; accuracy_at_5 = 85.94%; loss = 1.661524  (1.406047 s/it)
Iteration 11880: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 1.871973  (1.406506 s/it)
Iteration 11890: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 2.191200  (1.408808 s/it)
Iteration 11900: accuracy_at_1 = 48.44%; accuracy_at_5 = 75.00%; loss = 2.010656  (1.406925 s/it)
Iteration 11910: accuracy_at_1 = 39.06%; accuracy_at_5 = 76.56%; loss = 2.017376  (1.406605 s/it)
Iteration 11920: accuracy_at_1 = 57.81%; accuracy_at_5 = 78.12%; loss = 1.720592  (1.405217 s/it)
Iteration 11930: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.875772  (1.406058 s/it)
Iteration 11940: accuracy_at_1 = 42.19%; accuracy_at_5 = 79.69%; loss = 1.963479  (1.405857 s/it)
Iteration 11950: accuracy_at_1 = 57.81%; accuracy_at_5 = 76.56%; loss = 1.848649  (1.405259 s/it)
Iteration 11960: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.044156  (1.406040 s/it)
Iteration 11970: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.112366  (1.405711 s/it)
Iteration 11980: accuracy_at_1 = 39.06%; accuracy_at_5 = 78.12%; loss = 1.922860  (1.405632 s/it)
Iteration 11990: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.780470  (1.405994 s/it)
Iteration 12000: accuracy_at_1 = 54.69%; accuracy_at_5 = 75.00%; loss = 1.827175  (1.405979 s/it)
Iteration 12010: accuracy_at_1 = 51.56%; accuracy_at_5 = 78.12%; loss = 2.254511  (1.405458 s/it)
Iteration 12020: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.977225  (1.405292 s/it)
Iteration 12030: accuracy_at_1 = 54.69%; accuracy_at_5 = 84.38%; loss = 1.630871  (1.405339 s/it)
Iteration 12040: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.758113  (1.404616 s/it)
Iteration 12050: accuracy_at_1 = 50.00%; accuracy_at_5 = 79.69%; loss = 1.766950  (1.405670 s/it)
Iteration 12060: accuracy_at_1 = 56.25%; accuracy_at_5 = 73.44%; loss = 1.848987  (1.405808 s/it)
Iteration 12070: accuracy_at_1 = 53.12%; accuracy_at_5 = 81.25%; loss = 1.886796  (1.405837 s/it)
Iteration 12080: accuracy_at_1 = 45.31%; accuracy_at_5 = 81.25%; loss = 1.845083  (1.405213 s/it)
Iteration 12090: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 2.035459  (1.406164 s/it)
Iteration 12100: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.261446  (1.404445 s/it)
Iteration 12110: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.493357  (1.405533 s/it)
Iteration 12120: accuracy_at_1 = 46.88%; accuracy_at_5 = 82.81%; loss = 1.887382  (1.405109 s/it)
Iteration 12130: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.757289  (1.404842 s/it)
Iteration 12140: accuracy_at_1 = 48.44%; accuracy_at_5 = 76.56%; loss = 1.929367  (1.404964 s/it)
Iteration 12150: accuracy_at_1 = 45.31%; accuracy_at_5 = 75.00%; loss = 2.183039  (1.404973 s/it)
Iteration 12160: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.823655  (1.404925 s/it)
Iteration 12170: accuracy_at_1 = 43.75%; accuracy_at_5 = 82.81%; loss = 2.066740  (1.404150 s/it)
Iteration 12180: accuracy_at_1 = 56.25%; accuracy_at_5 = 73.44%; loss = 1.734315  (1.404444 s/it)
Iteration 12190: accuracy_at_1 = 48.44%; accuracy_at_5 = 81.25%; loss = 2.096274  (1.404485 s/it)
Iteration 12200: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.076487  (1.403555 s/it)
Iteration 12210: accuracy_at_1 = 40.62%; accuracy_at_5 = 81.25%; loss = 2.126877  (1.403908 s/it)
Iteration 12220: accuracy_at_1 = 56.25%; accuracy_at_5 = 84.38%; loss = 1.583953  (1.404850 s/it)
Iteration 12230: accuracy_at_1 = 46.88%; accuracy_at_5 = 76.56%; loss = 1.869122  (1.404242 s/it)
Iteration 12240: accuracy_at_1 = 42.19%; accuracy_at_5 = 73.44%; loss = 2.077765  (1.404199 s/it)
Iteration 12250: accuracy_at_1 = 45.31%; accuracy_at_5 = 73.44%; loss = 2.161580  (1.404871 s/it)
Iteration 12260: accuracy_at_1 = 50.00%; accuracy_at_5 = 82.81%; loss = 1.899485  (1.405195 s/it)
Iteration 12270: accuracy_at_1 = 40.62%; accuracy_at_5 = 73.44%; loss = 2.018893  (1.404213 s/it)
Iteration 12280: accuracy_at_1 = 56.25%; accuracy_at_5 = 79.69%; loss = 1.792948  (1.403876 s/it)
Iteration 12290: accuracy_at_1 = 48.44%; accuracy_at_5 = 84.38%; loss = 1.782363  (1.404816 s/it)
Iteration 12300: accuracy_at_1 = 51.56%; accuracy_at_5 = 82.81%; loss = 1.743739  (1.403364 s/it)
Iteration 12310: accuracy_at_1 = 40.62%; accuracy_at_5 = 70.31%; loss = 2.047813  (1.404752 s/it)
Iteration 12320: accuracy_at_1 = 50.00%; accuracy_at_5 = 75.00%; loss = 1.911021  (1.404411 s/it)
Iteration 12330: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.949732  (1.404227 s/it)
Iteration 12340: accuracy_at_1 = 40.62%; accuracy_at_5 = 76.56%; loss = 2.122887  (1.404714 s/it)
Iteration 12350: accuracy_at_1 = 57.81%; accuracy_at_5 = 78.12%; loss = 1.860091  (1.406557 s/it)
Iteration 12360: accuracy_at_1 = 46.88%; accuracy_at_5 = 70.31%; loss = 1.927591  (1.404701 s/it)
Iteration 12370: accuracy_at_1 = 50.00%; accuracy_at_5 = 85.94%; loss = 1.687596  (1.404329 s/it)
Iteration 12380: accuracy_at_1 = 42.19%; accuracy_at_5 = 82.81%; loss = 1.732777  (1.405787 s/it)
Iteration 12390: accuracy_at_1 = 46.88%; accuracy_at_5 = 79.69%; loss = 2.035537  (1.404434 s/it)
Iteration 12400: accuracy_at_1 = 53.12%; accuracy_at_5 = 73.44%; loss = 1.992996  (1.404350 s/it)
Iteration 12410: accuracy_at_1 = 54.69%; accuracy_at_5 = 78.12%; loss = 1.793573  (1.404864 s/it)
Iteration 12420: accuracy_at_1 = 34.38%; accuracy_at_5 = 71.88%; loss = 2.223623  (1.404609 s/it)
Iteration 12430: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.731979  (1.404983 s/it)
Iteration 12440: accuracy_at_1 = 48.44%; accuracy_at_5 = 85.94%; loss = 1.507482  (1.404887 s/it)
Iteration 12450: accuracy_at_1 = 42.19%; accuracy_at_5 = 68.75%; loss = 2.113863  (1.404428 s/it)
Iteration 12460: accuracy_at_1 = 43.75%; accuracy_at_5 = 75.00%; loss = 1.971779  (1.403677 s/it)
Iteration 12470: accuracy_at_1 = 53.12%; accuracy_at_5 = 79.69%; loss = 1.831244  (1.405525 s/it)
Iteration 12480: accuracy_at_1 = 64.06%; accuracy_at_5 = 81.25%; loss = 1.586025  (1.405767 s/it)
Iteration 12490: accuracy_at_1 = 46.88%; accuracy_at_5 = 81.25%; loss = 1.960145  (1.403593 s/it)
Iteration 12500: accuracy_at_1 = 45.31%; accuracy_at_5 = 79.69%; loss = 1.961026  (1.405868 s/it)
Iteration 12510: accuracy_at_1 = 48.44%; accuracy_at_5 = 79.69%; loss = 1.881944  (1.404870 s/it)
Iteration 12520: accuracy_at_1 = 50.00%; accuracy_at_5 = 81.25%; loss = 1.714374  (1.404191 s/it)
Iteration 12530: accuracy_at_1 = 51.56%; accuracy_at_5 = 81.25%; loss = 1.720943  (1.404811 s/it)
Iteration 12540: accuracy_at_1 = 39.06%; accuracy_at_5 = 75.00%; loss = 2.221022  (1.405079 s/it)
Iteration 12550: accuracy_at_1 = 50.00%; accuracy_at_5 = 90.62%; loss = 1.701110  (1.404437 s/it)
Iteration 12560: accuracy_at_1 = 48.44%; accuracy_at_5 = 78.12%; loss = 1.778193  (1.403821 s/it)
Iteration 12570: accuracy_at_1 = 46.88%; accuracy_at_5 = 85.94%; loss = 1.643736  (1.405008 s/it)
Iteration 12580: accuracy_at_1 = 43.75%; accuracy_at_5 = 71.88%; loss = 2.235016  (1.404137 s/it)
Iteration 12590: accuracy_at_1 = 56.25%; accuracy_at_5 = 78.12%; loss = 1.781028  (1.404025 s/it)
Iteration 12600: accuracy_at_1 = 45.31%; accuracy_at_5 = 71.88%; loss = 2.037671  (1.405796 s/it)
Iteration 12610: accuracy_at_1 = 43.75%; accuracy_at_5 = 68.75%; loss = 2.099396  (1.405701 s/it)
Iteration 12620: accuracy_at_1 = 42.19%; accuracy_at_5 = 81.25%; loss = 2.017816  (1.403832 s/it)
Iteration 12630: accuracy_at_1 = 46.88%; accuracy_at_5 = 70.31%; loss = 2.109180  (1.405993 s/it)
Iteration 12640: accuracy_at_1 = 53.12%; accuracy_at_5 = 82.81%; loss = 1.807421  (1.405808 s/it)
Iteration 12650: accuracy_at_1 = 45.31%; accuracy_at_5 = 76.56%; loss = 1.909444  (1.404938 s/it)
Iteration 12660: accuracy_at_1 = 70.31%; accuracy_at_5 = 87.50%; loss = 1.394557  (1.406458 s/it)
Iteration 12670: accuracy_at_1 = 54.69%; accuracy_at_5 = 81.25%; loss = 1.805445  (1.405540 s/it)
Iteration 12680: accuracy_at_1 = 60.94%; accuracy_at_5 = 84.38%; loss = 1.672189  (1.405163 s/it)
Iteration 12690: accuracy_at_1 = 54.69%; accuracy_at_5 = 82.81%; loss = 1.912349  (1.404344 s/it)
